Date,Year,Month,WaterYear,TWtrPruth_pocketQ_level,TWtrPruth_pocketQ_flags,TWtrPruth_pocketUNESCO_Q_level,TWtrPruth_pocket,TWtrPruth_pocketMed,TWtrPruth_pocketAvg,TWtrPruth_pocketMin,TWtrPruth_pocketMax
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2022-09-13,2022,Sep,2021-2022,1,,2,11.916,12.3806666666667,12.36396875,11.916,13.269
2022-09-14,2022,Sep,2021-2022,1,,2,11.819,12.1059583333333,12.11490625,11.236,12.98
2022-09-15,2022,Sep,2021-2022,1,,2,11.722,11.9604583333333,11.98565625,11.625,12.787
2022-09-16,2022,Sep,2021-2022,1,,2,12.013,11.916,11.8988229166667,11.528,12.207
2022-09-17,2022,Sep,2021-2022,1,,2,12.013,11.916,11.8654791666667,11.625,12.11
2022-09-18,2022,Sep,2021-2022,1,,2,11.819,12.1140416666667,12.1418541666667,11.334,12.98
2022-09-19,2022,Sep,2021-2022,1,,2,11.236,12.598,12.28046875,11.139,12.98
2022-09-20,2022,Sep,2021-2022,1,,2,11.236,12.0453333333333,11.96425,11.236,12.69
2022-09-21,2022,Sep,2021-2022,1,,2,11.139,12.3929166666667,12.2573854166667,11.139,13.365
2022-09-22,2022,Sep,2021-2022,1,,2,12.304,11.8149583333333,11.79859375,11.139,12.497
2022-09-23,2022,Sep,2021-2022,1,,2,11.819,12.1302083333333,12.0463020833333,11.139,12.497
2022-09-24,2022,Sep,2021-2022,1,,2,12.207,11.9968333333333,12.0431041666667,11.625,12.69
2022-09-25,2022,Sep,2021-2022,1,,2,12.013,12.013,12.0352291666667,11.819,12.401
2022-09-26,2022,Sep,2021-2022,1,,2,11.528,11.916,11.93921875,11.431,12.497
2022-09-27,2022,Sep,2021-2022,1,,2,11.041,11.69775,11.72890625,11.041,12.594
2022-09-28,2022,Sep,2021-2022,1,,2,11.041,11.5360833333333,11.73775,11.041,13.076
2022-09-29,2022,Sep,2021-2022,1,,2,11.139,11.5239583333333,11.5854375,10.944,12.401
2022-09-30,2022,Sep,2021-2022,1,,2,11.528,11.5603333333333,11.5741770833333,11.139,12.69
2022-10-01,2022,Oct,2022-2023,1,,2,11.722,11.3501666666667,11.4125416666667,11.139,12.207
2022-10-02,2022,Oct,2022-2023,1,,2,11.334,11.236,11.2665416666667,10.944,11.819
2022-10-03,2022,Oct,2022-2023,1,,2,11.236,11.3501666666667,11.4254375,11.041,12.69
2022-10-04,2022,Oct,2022-2023,1,,2,11.041,11.358,11.4358645833333,10.553,13.461
2022-10-05,2022,Oct,2022-2023,1,,2,11.431,11.3501666666667,11.5213125,11.041,13.365
2022-10-06,2022,Oct,2022-2023,1,,2,11.625,11.6290416666667,11.6309375,11.041,12.11
2022-10-07,2022,Oct,2022-2023,1,"MV:8 of 24 missing:2 of 24 flagged",3,10.944,11.5412875,11.3714518229167,10.651,11.819
2022-10-08,2022,Oct,2022-2023,1,,2,10.846,11.1752916666667,11.2645833333333,10.651,12.883
2022-10-09,2022,Oct,2022-2023,1,,2,10.357,10.9437916666667,11.0532395833333,10.161,12.497
2022-10-10,2022,Oct,2022-2023,1,,2,10.455,10.651,10.76325,10.259,11.722
2022-10-11,2022,Oct,2022-2023,1,,2,10.455,10.58975,10.6402708333333,10.259,11.236
2022-10-12,2022,Oct,2022-2023,1,,2,10.651,10.3529166666667,10.4464583333333,9.965,11.041
2022-10-13,2022,Oct,2022-2023,1,,2,10.553,10.357,10.408875,10.063,10.748
2022-10-14,2022,Oct,2022-2023,1,,2,10.651,10.308,10.3599583333333,10.063,10.846
2022-10-15,2022,Oct,2022-2023,1,,2,10.944,10.3855833333333,10.4700729166667,10.063,11.041
2022-10-16,2022,Oct,2022-2023,1,,2,10.846,10.6995,10.6695625,9.965,11.236
2022-10-17,2022,Oct,2022-2023,1,,2,10.944,10.837875,10.8612291666667,10.357,11.334
2022-10-18,2022,Oct,2022-2023,1,,2,10.553,10.7765833333333,10.8479479166667,10.553,11.528
2022-10-19,2022,Oct,2022-2023,1,,2,10.846,10.748,10.74509375,10.553,10.944
2022-10-20,2022,Oct,2022-2023,1,,2,10.748,10.878625,10.8491666666667,10.651,11.041
2022-10-21,2022,Oct,2022-2023,1,,2,10.651,10.7520833333333,10.7941354166667,10.553,11.236
2022-10-22,2022,Oct,2022-2023,1,,2,10.553,10.748,10.7146666666667,10.455,11.041
2022-10-23,2022,Oct,2022-2023,1,,2,10.259,10.44275,10.4170625,9.965,10.846
2022-10-24,2022,Oct,2022-2023,1,,2,10.357,10.357,10.2947291666667,9.965,10.455
2022-10-25,2022,Oct,2022-2023,1,,2,10.455,10.4305,10.4111041666667,10.259,10.553
2022-10-26,2022,Oct,2022-2023,1,,2,10.161,10.21,10.1885,9.669,10.4223333333333
2022-10-27,2022,Oct,2022-2023,1,,2,9.768,10.0548333333333,10.03015625,9.768,10.161
2022-10-28,2022,Oct,2022-2023,1,,2,9.866,9.768,9.80579166666667,9.669,9.965
2022-10-29,2022,Oct,2022-2023,1,,2,9.768,9.74325,9.7195625,9.571,9.866
2022-10-30,2022,Oct,2022-2023,1,,2,9.669,9.669,9.67415625,9.669,9.768
2022-10-31,2022,Oct,2022-2023,1,,2,9.669,9.669,9.67108333333334,9.571,9.768
2022-11-01,2022,Nov,2022-2023,1,,2,9.669,9.669,9.6793125,9.669,9.768
2022-11-02,2022,Nov,2022-2023,1,,2,8.879,9.472,9.395875,8.879,9.669
2022-11-03,2022,Nov,2022-2023,1,,2,8.978,8.618125,8.61467708333333,8.182,9.077
2022-11-04,2022,Nov,2022-2023,1,,2,9.176,9.105875,9.0955625,8.879,9.275
2022-11-05,2022,Nov,2022-2023,1,,2,9.176,9.2255,9.19864583333334,8.581,9.275
2022-11-06,2022,Nov,2022-2023,1,,2,7.882,8.37366666666667,8.44425,7.882,9.1265
2022-11-07,2022,Nov,2022-2023,1,,2,8.68,7.632,7.70408333333333,6.775,8.779
2022-11-08,2022,Nov,2022-2023,1,,2,8.879,8.68,8.42511458333333,6.37,8.879
2022-11-09,2022,Nov,2022-2023,1,,2,8.68,8.68825,8.70269791666667,8.581,8.86233333333333
2022-11-10,2022,Nov,2022-2023,1,,2,8.182,8.282,8.31995833333333,7.582,8.68
2022-11-11,2022,Nov,2022-2023,1,,2,8.182,8.332,8.2903125,7.682,8.481
2022-11-12,2022,Nov,2022-2023,1,,2,8.382,8.332,8.32575,8.182,8.382
2022-11-13,2022,Nov,2022-2023,1,,2,8.282,8.382,8.387,8.182,8.481
2022-11-14,2022,Nov,2022-2023,1,,2,8.282,8.282,8.27366666666667,8.182,8.382
2022-11-15,2022,Nov,2022-2023,1,,2,8.282,8.282,8.267375,8.082,8.481
2022-11-16,2022,Nov,2022-2023,1,,2,7.782,8.082,8.10185416666666,7.682,8.282
2022-11-17,2022,Nov,2022-2023,1,,2,7.28,7.381,7.42775,7.179,7.782
2022-11-18,2022,Nov,2022-2023,1,,2,7.782,7.28,7.40839583333333,6.674,8.082
2022-11-19,2022,Nov,2022-2023,1,,2,7.582,7.47683333333333,7.37764583333333,6.471,7.882
2022-11-20,2022,Nov,2022-2023,1,,2,7.782,7.75283333333333,7.7340625,7.481,8.082
2022-11-21,2022,Nov,2022-2023,1,,2,7.682,7.68616666666667,7.72475,7.481,7.983
2022-11-22,2022,Nov,2022-2023,1,,2,7.983,7.8445,7.85813541666667,7.682,8.082
2022-11-23,2022,Nov,2022-2023,1,,2,7.983,7.882,7.8948125,7.782,7.983
2022-11-24,2022,Nov,2022-2023,1,,2,8.282,8.182,8.12711458333333,7.983,8.282
2022-11-25,2022,Nov,2022-2023,1,,2,8.382,8.282,8.27470833333333,8.182,8.382
2022-11-26,2022,Nov,2022-2023,1,,2,8.481,8.382,8.40140625,8.282,8.481
2022-11-27,2022,Nov,2022-2023,1,,2,8.182,8.18616666666667,8.23088541666667,7.882,8.481
2022-11-28,2022,Nov,2022-2023,1,,2,7.28,7.66525,7.81604166666666,7.28,8.282
2022-11-29,2022,Nov,2022-2023,1,,2,6.978,7.28420833333333,7.26627083333333,6.775,7.582
2022-11-30,2022,Nov,2022-2023,1,,2,6.573,7.015875,7.01242708333333,5.86,7.983
2022-12-01,2022,Dec,2022-2023,1,,2,6.877,6.877,6.80939583333334,6.064,7.582
2022-12-02,2022,Dec,2022-2023,1,,2,5.962,6.615,6.64088541666667,5.86,7.28
2022-12-03,2022,Dec,2022-2023,1,,2,5.962,6.166,6.117,5.141,6.268
2022-12-04,2022,Dec,2022-2023,1,,2,7.179,6.064,6.16544791666667,5.655,7.179
2022-12-05,2022,Dec,2022-2023,1,,2,6.877,6.573,6.448125,5.45,7.1455
2022-12-06,2022,Dec,2022-2023,1,,2,6.471,6.76658333333333,6.67783333333333,5.655,7.381
2022-12-07,2022,Dec,2022-2023,1,,2,6.166,6.27225,6.34090625,6.064,6.674
2022-12-08,2022,Dec,2022-2023,1,,2,6.573,6.93170833333333,6.84653125,6.166,7.481
2022-12-09,2022,Dec,2022-2023,1,,2,6.674,6.77504166666667,6.86826041666666,5.86,7.481
2022-12-10,2022,Dec,2022-2023,1,,2,7.079,7.17504166666667,7.16015625,6.166,7.682
2022-12-11,2022,Dec,2022-2023,1,,2,6.674,7.20845833333333,7.20221875,6.573,7.582
2022-12-12,2022,Dec,2022-2023,1,,2,6.978,6.978,6.90916666666667,6.471,7.28
2022-12-13,2022,Dec,2022-2023,1,,2,6.877,6.978,6.98096875,6.674,7.179
2022-12-14,2022,Dec,2022-2023,1,,2,6.978,7.08316666666667,7.11746875,6.89383333333333,7.481
2022-12-15,2022,Dec,2022-2023,1,,2,6.573,6.95275,6.90598958333333,6.471,7.28
2022-12-16,2022,Dec,2022-2023,1,,2,6.775,6.775,6.7731875,6.37,7.179
2022-12-17,2022,Dec,2022-2023,1,,2,6.573,6.8685,6.81335416666667,6.573,7.079
2022-12-18,2022,Dec,2022-2023,1,,2,5.655,6.28075,6.291875,5.655,6.978
2022-12-19,2022,Dec,2022-2023,1,,2,5.552,5.76983333333333,5.76459375,5.141,6.268
2022-12-20,2022,Dec,2022-2023,1,,2,6.37,5.552,5.51097916666667,4.102,6.37
2022-12-21,2022,Dec,2022-2023,1,,2,5.037,5.03708333333333,5.14961458333333,4.415,6.268
2022-12-22,2022,Dec,2022-2023,1,,2,6.37,5.05379166666667,5.29538541666667,3.683,7.28
2022-12-23,2022,Dec,2022-2023,1,,2,4.727,4.839125,5.35282291666667,4.415,6.978
2022-12-24,2022,Dec,2022-2023,1,,2,6.775,5.71029166666667,5.79960416666667,4.727,6.775
2022-12-25,2022,Dec,2022-2023,1,,2,6.573,6.47525,6.4560625,5.757,6.775
2022-12-26,2022,Dec,2022-2023,1,,2,7.079,6.84725,6.7721875,6.37,7.079
2022-12-27,2022,Dec,2022-2023,1,,2,7.179,7.079,7.02704166666667,6.573,7.28
2022-12-28,2022,Dec,2022-2023,1,,2,6.877,7.079,7.07975,6.877,7.28
2022-12-29,2022,Dec,2022-2023,1,,2,6.877,6.877,6.84729166666667,6.573,6.978
2022-12-30,2022,Dec,2022-2023,1,,2,6.877,6.97379166666667,6.93591666666667,6.877,7.079
2022-12-31,2022,Dec,2022-2023,1,,2,6.978,6.877,6.89903125,6.775,6.978
2023-01-01,2023,Jan,2022-2023,1,,2,6.877,6.877,6.89248958333333,6.775,6.978
2023-01-02,2023,Jan,2022-2023,1,,2,6.877,6.877,6.8875,6.775,6.978
2023-01-03,2023,Jan,2022-2023,1,,2,6.877,6.98220833333333,6.9969375,6.877,7.079
2023-01-04,2023,Jan,2022-2023,1,,2,6.978,6.88120833333333,6.91163541666667,6.674,7.079
2023-01-05,2023,Jan,2022-2023,1,,2,6.775,6.775,6.76903125,6.37,7.079
2023-01-06,2023,Jan,2022-2023,1,,2,6.775,6.775,6.785625,6.775,6.877
2023-01-07,2023,Jan,2022-2023,1,,2,7.079,6.978,6.89020833333333,6.775,7.079
2023-01-08,2023,Jan,2022-2023,1,,2,6.674,7.079,7.03209375,6.674,7.179
2023-01-09,2023,Jan,2022-2023,1,,2,6.674,6.775,6.75195833333334,6.573,6.877
2023-01-10,2023,Jan,2022-2023,1,,2,6.877,6.775,6.76882291666667,6.573,6.877
2023-01-11,2023,Jan,2022-2023,1,,2,6.978,6.877,6.86526041666667,6.674,7.079
2023-01-12,2023,Jan,2022-2023,1,,2,6.877,6.877,6.84826041666667,6.775,7.079
2023-01-13,2023,Jan,2022-2023,1,,2,6.978,6.978,6.94959375,6.877,7.079
2023-01-14,2023,Jan,2022-2023,1,,2,6.978,6.978,6.99272916666667,6.978,7.079
2023-01-15,2023,Jan,2022-2023,1,,2,7.079,6.978,7.00219791666667,6.978,7.079
2023-01-16,2023,Jan,2022-2023,1,,2,7.079,7.079,7.04954166666667,6.978,7.079
2023-01-17,2023,Jan,2022-2023,1,,2,7.079,7.04954166666667,7.01797916666667,6.877,7.079
2023-01-18,2023,Jan,2022-2023,1,,2,7.079,7.079,7.07677083333333,6.775,7.179
2023-01-19,2023,Jan,2022-2023,1,,2,7.079,7.179,7.1266875,6.573,7.28
2023-01-20,2023,Jan,2022-2023,1,,2,7.179,7.14983333333333,7.13002083333333,6.978,7.179
2023-01-21,2023,Jan,2022-2023,1,,2,7.28,7.28,7.24948958333334,7.179,7.381
2023-01-22,2023,Jan,2022-2023,1,,2,7.079,7.23370833333333,7.23176041666667,6.978,7.381
2023-01-23,2023,Jan,2022-2023,1,,2,7.179,7.179,7.17385416666667,7.079,7.28
2023-01-24,2023,Jan,2022-2023,1,,2,7.28,7.28,7.28315625,7.179,7.381
2023-01-25,2023,Jan,2022-2023,1,,2,7.381,7.30945833333333,7.31888541666667,7.179,7.481
2023-01-26,2023,Jan,2022-2023,1,,2,7.481,7.38933333333333,7.41741666666667,7.28,7.481
2023-01-27,2023,Jan,2022-2023,1,,2,7.481,7.481,7.48322916666666,7.381,7.582
2023-01-28,2023,Jan,2022-2023,1,,2,6.877,7.28,7.28208333333333,6.775,7.481
2023-01-29,2023,Jan,2022-2023,1,,2,7.179,7.07475,6.99085416666667,6.37,7.28
2023-01-30,2023,Jan,2022-2023,1,,2,7.179,7.179,7.1415,7.079,7.179
2023-01-31,2023,Jan,2022-2023,1,,2,6.573,6.877,6.85335416666667,6.471,7.179
2023-02-01,2023,Feb,2022-2023,1,,2,6.978,6.60666666666667,6.69909375,6.268,7.179
2023-02-02,2023,Feb,2022-2023,1,,2,6.877,6.77079166666667,6.76996875,6.573,7.079
2023-02-03,2023,Feb,2022-2023,1,,2,7.079,6.978,6.96314583333333,6.775,7.079
2023-02-04,2023,Feb,2022-2023,1,,2,7.28,7.079,7.09130208333333,6.877,7.28
2023-02-05,2023,Feb,2022-2023,1,,2,7.381,7.381,7.36938541666667,7.28,7.481
2023-02-06,2023,Feb,2022-2023,1,,2,7.381,7.32629166666667,7.3115625,7.179,7.381
2023-02-07,2023,Feb,2022-2023,1,,2,7.582,7.481,7.46034375,7.381,7.582
2023-02-08,2023,Feb,2022-2023,1,,2,7.179,7.481,7.40571875,7.179,7.582
2023-02-09,2023,Feb,2022-2023,1,,2,7.179,7.179,7.21475,7.179,7.481
2023-02-10,2023,Feb,2022-2023,1,,2,7.682,7.41016666666667,7.40261458333333,7.179,7.682
2023-02-11,2023,Feb,2022-2023,1,,2,7.481,7.5315,7.52715625,7.179,7.682
2023-02-12,2023,Feb,2022-2023,1,,2,7.782,7.6195,7.64951041666666,7.381,7.782
2023-02-13,2023,Feb,2022-2023,1,,2,7.782,7.782,7.807,7.682,7.882
2023-02-14,2023,Feb,2022-2023,1,,2,7.28,7.61941666666667,7.43939583333333,6.471,7.882
2023-02-15,2023,Feb,2022-2023,1,,2,6.573,6.674,6.88707291666667,6.37,7.782
2023-02-16,2023,Feb,2022-2023,1,,2,7.582,7.582,7.47661458333333,6.471,7.682
2023-02-17,2023,Feb,2022-2023,1,,2,7.381,7.682,7.57946875,7.28,7.782
2023-02-18,2023,Feb,2022-2023,1,,2,7.682,7.682,7.64753125,7.381,7.782
2023-02-19,2023,Feb,2022-2023,1,,2,7.682,7.682,7.63191666666666,7.381,7.682
2023-02-20,2023,Feb,2022-2023,1,,2,7.582,7.67366666666667,7.63297916666666,7.481,7.682
2023-02-21,2023,Feb,2022-2023,1,,2,6.877,7.481,7.39180208333333,6.775,7.682
2023-02-22,2023,Feb,2022-2023,1,,2,6.268,6.66558333333333,6.66303125,5.244,7.28
2023-02-23,2023,Feb,2022-2023,1,,2,6.775,5.91525,5.98909375,4.727,6.978
2023-02-24,2023,Feb,2022-2023,1,,2,6.064,6.775,6.50788541666667,4.415,6.978
2023-02-25,2023,Feb,2022-2023,1,,2,6.37,6.37420833333333,5.83497916666667,4.207,6.775
2023-02-26,2023,Feb,2022-2023,1,,2,6.37,6.530625,6.44802083333334,6.064,6.674
2023-02-27,2023,Feb,2022-2023,1,,2,6.268,6.39525,6.27485416666667,5.655,6.471
2023-02-28,2023,Feb,2022-2023,1,,2,6.37,6.471,6.38527083333334,5.757,6.674
2023-03-01,2023,Mar,2022-2023,1,,2,5.552,5.791,5.8025625,5.141,6.573
2023-03-02,2023,Mar,2022-2023,1,,2,6.37,6.37841666666667,6.33125,5.58616666666667,6.471
2023-03-03,2023,Mar,2022-2023,1,,2,6.268,6.37,6.32429166666667,6.166,6.471
2023-03-04,2023,Mar,2022-2023,1,,2,6.268,6.268,6.30616666666667,6.166,6.573
2023-03-05,2023,Mar,2022-2023,1,,2,6.166,6.268,6.26464583333333,6.064,6.471
2023-03-06,2023,Mar,2022-2023,1,,2,6.064,6.0895,6.08204166666667,5.757,6.37
2023-03-07,2023,Mar,2022-2023,1,,2,5.962,5.757,5.835,5.655,6.166
2023-03-08,2023,Mar,2022-2023,1,,2,5.86,5.76129166666667,5.74116666666667,5.141,6.064
2023-03-09,2023,Mar,2022-2023,1,,2,6.064,5.93225,5.89585416666667,5.45,6.166
2023-03-10,2023,Mar,2022-2023,1,,2,6.064,6.064,6.04275,5.86,6.166
2023-03-11,2023,Mar,2022-2023,1,,2,5.962,5.962,5.9949375,5.86,6.166
2023-03-12,2023,Mar,2022-2023,1,,2,6.064,5.962,5.9758125,5.86,6.166
2023-03-13,2023,Mar,2022-2023,1,,2,6.064,6.064,6.061875,5.86,6.166
2023-03-14,2023,Mar,2022-2023,1,,2,6.064,6.064,6.049125,5.86,6.166
2023-03-15,2023,Mar,2022-2023,1,,2,6.166,6.166,6.2010625,6.064,6.37
2023-03-16,2023,Mar,2022-2023,1,,2,6.268,6.27225,6.3009375,6.166,6.37
2023-03-17,2023,Mar,2022-2023,1,,2,6.268,6.268,6.268,6.166,6.37
2023-03-18,2023,Mar,2022-2023,1,,2,6.268,6.37,6.33595833333333,6.268,6.471
2023-03-19,2023,Mar,2022-2023,1,,2,6.37,6.37,6.35820833333333,6.268,6.471
2023-03-20,2023,Mar,2022-2023,1,,2,6.37,6.37,6.35714583333333,6.268,6.674
2023-03-21,2023,Mar,2022-2023,1,,2,6.37,6.38266666666667,6.43325,6.37,6.674
2023-03-22,2023,Mar,2022-2023,1,,2,6.471,6.471,6.46169791666667,6.37,6.674
2023-03-23,2023,Mar,2022-2023,1,,2,6.471,6.471,6.5176875,6.471,6.674
2023-03-24,2023,Mar,2022-2023,1,,2,6.775,6.68241666666667,6.69397916666667,6.488,6.775
2023-03-25,2023,Mar,2022-2023,1,,2,6.775,6.68241666666667,6.7055625,6.573,6.775
2023-03-26,2023,Mar,2022-2023,1,,2,6.674,6.674,6.69188541666667,6.674,6.775
2023-03-27,2023,Mar,2022-2023,1,,2,6.775,6.775,6.76571875,6.674,6.877
2023-03-28,2023,Mar,2022-2023,1,,2,6.877,6.89383333333333,6.93477083333333,6.775,7.28
2023-03-29,2023,Mar,2022-2023,1,,2,6.877,6.97379166666667,6.94433333333333,6.877,7.079
2023-03-30,2023,Mar,2022-2023,1,,2,6.877,6.877,6.88752083333333,6.877,6.978
2023-03-31,2023,Mar,2022-2023,1,,2,6.877,6.877,6.93160416666667,6.877,7.179
2023-04-01,2023,Apr,2022-2023,1,,2,6.978,6.9275,6.92434375,6.877,6.978
2023-04-02,2023,Apr,2022-2023,1,,2,7.079,7.07058333333333,7.04007291666667,6.978,7.079
2023-04-03,2023,Apr,2022-2023,1,,2,7.179,7.079,7.10085416666667,6.978,7.28
2023-04-04,2023,Apr,2022-2023,1,,2,7.179,7.17483333333333,7.21045833333333,6.674,8.082
2023-04-05,2023,Apr,2022-2023,1,,2,7.381,7.51045833333333,7.41835416666667,7.079,7.682
2023-04-06,2023,Apr,2022-2023,1,,2,7.079,7.179,7.2348125,7.079,7.481
2023-04-07,2023,Apr,2022-2023,1,,2,7.381,7.18741666666667,7.21591666666667,7.079,7.381
2023-04-08,2023,Apr,2022-2023,1,,2,7.179,7.28,7.28420833333333,7.179,7.381
2023-04-09,2023,Apr,2022-2023,1,,2,7.28,7.28,7.28105208333333,7.179,7.381
2023-04-10,2023,Apr,2022-2023,1,,2,7.28,7.28,7.28210416666667,7.28,7.381
2023-04-11,2023,Apr,2022-2023,1,,2,7.28,7.35154166666667,7.33260416666667,7.28,7.381
2023-04-12,2023,Apr,2022-2023,1,,2,7.381,7.456,7.45086458333333,7.28,7.782
2023-04-13,2023,Apr,2022-2023,1,,2,7.481,7.66945833333333,7.63491666666666,7.381,7.782
2023-04-14,2023,Apr,2022-2023,1,,2,7.782,7.582,7.61409375,7.481,7.983
2023-04-15,2023,Apr,2022-2023,1,,2,7.582,7.682,7.67985416666667,7.481,7.882
2023-04-16,2023,Apr,2022-2023,1,,2,7.582,7.582,7.59645833333333,7.481,7.782
2023-04-17,2023,Apr,2022-2023,1,,2,7.582,7.582,7.61533333333333,7.582,7.782
2023-04-18,2023,Apr,2022-2023,1,,2,7.682,7.59033333333333,7.628875,7.582,7.782
2023-04-19,2023,Apr,2022-2023,1,,2,7.782,7.682,7.69345833333333,7.582,7.882
2023-04-20,2023,Apr,2022-2023,1,,2,7.582,7.77366666666667,7.72991666666667,7.582,7.882
2023-04-21,2023,Apr,2022-2023,1,,2,7.983,7.682,7.70705208333333,7.582,8.082
2023-04-22,2023,Apr,2022-2023,1,,2,7.983,7.983,7.93452083333333,7.682,8.082
2023-04-23,2023,Apr,2022-2023,1,,2,7.882,7.882,7.87073958333333,7.682,8.082
2023-04-24,2023,Apr,2022-2023,1,,2,7.682,7.882,7.91975,7.682,8.182
2023-04-25,2023,Apr,2022-2023,1,,2,7.682,7.79866666666667,7.8904375,7.682,8.382
2023-04-26,2023,Apr,2022-2023,1,,2,7.682,7.882,7.91752083333333,7.682,8.282
2023-04-27,2023,Apr,2022-2023,1,,2,8.082,7.983,7.96966666666667,7.682,8.382
2023-04-28,2023,Apr,2022-2023,1,,2,8.182,8.082,8.12477083333333,7.782,8.68
2023-04-29,2023,Apr,2022-2023,1,,2,8.879,8.90375,8.99648958333333,8.23183333333333,9.965
2023-04-30,2023,Apr,2022-2023,1,,2,9.275,9.275,9.31125,8.68,9.965
2023-05-01,2023,May,2022-2023,1,,2,8.082,8.96141666666666,8.81605208333333,8.082,9.472
2023-05-02,2023,May,2022-2023,1,,2,8.182,8.581,8.79172916666667,8.09866666666667,10.161
2023-05-03,2023,May,2022-2023,1,,2,8.581,8.47275,8.56759375,7.983,9.571
2023-05-04,2023,May,2022-2023,1,,2,8.581,8.481,8.693125,7.983,10.063
2023-05-05,2023,May,2022-2023,1,,2,8.779,8.3445,8.54870833333333,7.983,9.768
2023-05-06,2023,May,2022-2023,1,,2,8.978,8.382,8.46798958333333,7.983,9.768
2023-05-07,2023,May,2022-2023,1,,2,9.176,8.31533333333333,8.5171875,7.882,9.965
2023-05-08,2023,May,2022-2023,1,,2,9.571,8.476875,8.69823958333333,7.882,10.455
2023-05-09,2023,May,2022-2023,1,,2,10.259,8.51441666666667,8.92979166666667,7.882,10.846
2023-05-10,2023,May,2022-2023,1,,2,8.182,8.52683333333333,8.92355208333333,7.983,11.041
2023-05-11,2023,May,2022-2023,1,,2,8.779,9.204875,9.38159375,8.182,11.041
2023-05-12,2023,May,2022-2023,1,,2,9.768,9.50079166666667,9.41144791666667,8.68,11.431
2023-05-13,2023,May,2022-2023,1,,2,9.472,10.9602083333333,10.6284375,9.077,12.401
2023-05-14,2023,May,2022-2023,1,,2,9.077,9.98116666666667,10.4310520833333,8.879,13.269
2023-05-15,2023,May,2022-2023,1,,2,8.978,10.7567083333333,10.9468645833333,8.978,13.75
2023-05-16,2023,May,2022-2023,1,,2,10.063,10.79275,10.97109375,8.879,14.325
2023-05-17,2023,May,2022-2023,1,,2,8.978,10.12425,10.0765729166667,8.978,11.722
2023-05-18,2023,May,2022-2023,1,,2,9.275,9.57504166666667,9.61817708333333,8.779,10.651
2023-05-19,2023,May,2022-2023,1,,2,8.978,9.74745833333333,9.72938541666667,8.978,10.651
2023-05-20,2023,May,2022-2023,1,,2,9.768,9.31595833333333,9.4419375,8.68,11.236
2023-05-21,2023,May,2022-2023,1,,2,9.373,9.011,9.16434375,8.382,10.259
2023-05-22,2023,May,2022-2023,1,,2,11.041,8.973875,9.1303125,8.382,11.041
2023-05-23,2023,May,2022-2023,1,,2,9.275,8.887,9.1768125,8.182,11.916
2023-05-24,2023,May,2022-2023,1,,2,8.779,9.00275,9.22189583333333,8.282,11.431
2023-05-25,2023,May,2022-2023,1,,2,8.481,9.33608333333333,9.52729166666666,8.382,12.69
2023-05-26,2023,May,2022-2023,1,,2,8.779,8.9945,9.17327083333333,8.481,11.041
2023-05-27,2023,May,2022-2023,1,,2,8.581,9.26220833333333,9.29560416666667,8.382,11.916
2023-05-28,2023,May,2022-2023,1,,2,8.581,8.973875,9.04922916666666,8.282,10.063
2023-05-29,2023,May,2022-2023,1,,2,9.176,9.36075,9.56282291666667,8.481,11.722
2023-05-30,2023,May,2022-2023,1,,2,8.481,8.829,9.25309375,8.481,12.207
2023-05-31,2023,May,2022-2023,1,,2,9.571,9.324,9.40210416666667,8.481,10.846
2023-06-01,2023,Jun,2022-2023,1,,2,9.866,9.571,9.63703125,8.879,10.455
2023-06-02,2023,Jun,2022-2023,1,,2,9.866,9.75958333333334,9.94883333333333,9.176,11.528
2023-06-03,2023,Jun,2022-2023,1,,2,9.768,9.75975,9.8216875,9.176,10.846
2023-06-04,2023,Jun,2022-2023,1,,2,9.965,9.86191666666667,9.98257291666667,9.669,11.139
2023-06-05,2023,Jun,2022-2023,1,,2,9.866,9.882375,9.96736458333333,9.669,10.748
2023-06-06,2023,Jun,2022-2023,1,,2,10.553,10.4794583333333,10.53584375,9.472,12.11
2023-06-07,2023,Jun,2022-2023,1,,2,11.334,9.9155,10.3092604166667,8.879,12.594
2023-06-08,2023,Jun,2022-2023,1,,2,10.161,9.81291666666667,9.88603125,9.077,11.1221666666667
2023-06-09,2023,Jun,2022-2023,1,,2,9.669,9.76775,9.75225,9.373,10.161
2023-06-10,2023,Jun,2022-2023,1,,2,9.275,9.41420833333333,9.50279166666667,9.077,9.965
2023-06-11,2023,Jun,2022-2023,1,,2,8.978,9.06875,9.11046875,8.481,9.866
2023-06-12,2023,Jun,2022-2023,1,,2,8.68,8.67175,8.75716666666666,8.282,9.965
2023-06-13,2023,Jun,2022-2023,1,,2,9.077,8.65933333333333,8.70676041666667,8.382,9.472
