Date,Year,Month,WaterYear,TWtrMcmullin_southQ_level,TWtrMcmullin_southQ_flags,TWtrMcmullin_southUNESCO_Q_level,TWtrMcmullin_south,TWtrMcmullin_southMed,TWtrMcmullin_southAvg,TWtrMcmullin_southMin,TWtrMcmullin_southMax
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2023-03-13,2023,Mar,2022-2023,1,,2,5.821,5.83504166666667,5.80111458333333,5.539,6.026
2023-03-14,2023,Mar,2022-2023,1,,2,5.719,5.72008333333333,5.71145833333333,5.565,5.821
2023-03-15,2023,Mar,2022-2023,1,,2,5.898,5.793875,5.77621875,5.539,5.949
2023-03-16,2023,Mar,2022-2023,1,,2,5.898,5.89041666666667,5.876125,5.77,6.051
2023-03-17,2023,Mar,2022-2023,1,,2,5.924,5.898,5.91691666666667,5.796,6.179
2023-03-18,2023,Mar,2022-2023,1,,2,6.051,5.968375,6.00982291666667,5.821,6.281
2023-03-19,2023,Mar,2022-2023,1,,2,6.077,6.06508333333333,6.11458333333333,6.026,6.331
2023-03-20,2023,Mar,2022-2023,1,,2,6.306,6.20404166666667,6.23934375,6.077,6.509
2023-03-21,2023,Mar,2022-2023,1,,2,6.306,6.306,6.34729166666667,6.255,6.509
2023-03-22,2023,Mar,2022-2023,1,,2,6.357,6.38095833333333,6.46105208333333,6.306,6.687
2023-03-23,2023,Mar,2022-2023,1,,2,6.408,6.408,6.40761458333333,6.281,6.535
2023-03-24,2023,Mar,2022-2023,1,,2,6.382,6.33208333333333,6.3364375,6.23,6.408
2023-03-25,2023,Mar,2022-2023,1,,2,6.535,6.40254166666667,6.42934375,6.331,6.535
2023-03-26,2023,Mar,2022-2023,1,,2,6.509,6.46558333333333,6.47410416666667,6.357,6.535
2023-03-27,2023,Mar,2022-2023,1,,2,6.56,6.56,6.51442708333334,6.306,6.611
2023-03-28,2023,Mar,2022-2023,1,,2,6.611,6.63916666666667,6.67763541666667,6.331,6.914
2023-03-29,2023,Mar,2022-2023,1,,2,6.763,6.70266666666667,6.68360416666667,6.535,6.864
2023-03-30,2023,Mar,2022-2023,1,,2,6.687,6.737,6.75177083333333,6.687,6.914
2023-03-31,2023,Mar,2022-2023,1,,2,6.611,6.661,6.67466666666667,6.611,6.737
2023-04-01,2023,Apr,2022-2023,1,,2,6.839,6.72766666666667,6.73808333333333,6.535,6.965
2023-04-02,2023,Apr,2022-2023,1,,2,6.788,6.92804166666667,6.94786458333333,6.687,7.242
2023-04-03,2023,Apr,2022-2023,1,,2,6.864,6.864,6.87985416666667,6.788,7.041
2023-04-04,2023,Apr,2022-2023,1,,2,6.965,6.96395833333333,7.00411458333333,6.687,7.469
2023-04-05,2023,Apr,2022-2023,1,,2,7.066,6.98270833333333,7.02015625,6.914,7.167
2023-04-06,2023,Apr,2022-2023,1,,2,7.041,7.0535,7.05448958333333,7.015,7.116
2023-04-07,2023,Apr,2022-2023,1,,2,7.091,7.091,7.09310416666667,6.99,7.242
2023-04-08,2023,Apr,2022-2023,1,,2,7.167,7.13008333333333,7.12929166666667,6.965,7.268
2023-04-09,2023,Apr,2022-2023,1,,2,7.192,7.18054166666667,7.19613541666667,7.142,7.293
2023-04-10,2023,Apr,2022-2023,1,,2,7.293,7.25608333333333,7.22351041666667,7.066,7.368
2023-04-11,2023,Apr,2022-2023,1,,2,7.217,7.26691666666667,7.23914583333333,7.142,7.318
2023-04-12,2023,Apr,2022-2023,1,,2,7.268,7.244125,7.27167708333333,7.091,7.494
2023-04-13,2023,Apr,2022-2023,1,,2,7.343,7.244125,7.28865625,7.142,7.419
2023-04-14,2023,Apr,2022-2023,1,,2,7.368,7.393,7.43646875,7.343,7.645
2023-04-15,2023,Apr,2022-2023,1,,2,7.393,7.393,7.42394791666667,7.318,7.645
2023-04-16,2023,Apr,2022-2023,1,,2,7.293,7.39091666666667,7.38804166666667,7.293,7.469
2023-04-17,2023,Apr,2022-2023,1,,2,7.318,7.30654166666667,7.27830208333334,7.066,7.419
2023-04-18,2023,Apr,2022-2023,1,,2,7.444,7.428375,7.43435416666667,7.192,7.92
2023-04-19,2023,Apr,2022-2023,1,,2,7.469,7.48045833333333,7.55586458333333,7.343,7.97
2023-04-20,2023,Apr,2022-2023,1,,2,7.368,7.419,7.42761458333333,7.343,7.494
2023-04-21,2023,Apr,2022-2023,1,,2,7.544,7.48358333333333,7.59202083333333,7.217,8.145
2023-04-22,2023,Apr,2022-2023,1,,2,7.519,7.67308333333333,7.70692708333333,7.519,7.97
2023-04-23,2023,Apr,2022-2023,1,,2,7.645,7.63304166666667,7.6385,7.494,7.82
2023-04-24,2023,Apr,2022-2023,1,,2,7.745,7.79395833333333,7.75735416666667,7.569,7.895
2023-04-25,2023,Apr,2022-2023,1,,2,7.645,7.71375,7.7088125,7.594,7.895
2023-04-26,2023,Apr,2022-2023,1,,2,7.72,7.791875,7.73405208333333,7.569,7.895
2023-04-27,2023,Apr,2022-2023,1,,2,7.92,7.945,7.91375,7.695,8.095
2023-04-28,2023,Apr,2022-2023,1,,2,8.369,8.13666666666667,8.19384375,7.845,8.618
2023-04-29,2023,Apr,2022-2023,1,,2,8.618,8.55575,8.52003125,8.145,8.717
2023-04-30,2023,Apr,2022-2023,1,,2,8.668,8.66695833333333,8.68375,8.369,8.891
2023-05-01,2023,May,2022-2023,1,,2,8.344,8.50854166666667,8.48354166666667,8.195,8.693
2023-05-02,2023,May,2022-2023,1,,2,8.469,8.33154166666667,8.29990625,8.02,8.494
2023-05-03,2023,May,2022-2023,1,,2,8.245,8.30391666666667,8.3524375,8.195,8.643
2023-05-04,2023,May,2022-2023,1,,2,8.12,8.27,8.25909375,8.12,8.469
2023-05-05,2023,May,2022-2023,1,,2,8.02,8.21579166666667,8.2560625,8.02,8.543
2023-05-06,2023,May,2022-2023,1,,2,8.12,8.22,8.20591666666667,8.02,8.319
2023-05-07,2023,May,2022-2023,1,,2,8.195,8.295,8.27671875,8.12,8.419
2023-05-08,2023,May,2022-2023,1,,2,8.369,8.319,8.33685416666667,8.17,8.519
2023-05-09,2023,May,2022-2023,1,,2,8.419,8.473125,8.475,8.245,8.668
2023-05-10,2023,May,2022-2023,1,,2,8.494,8.71808333333333,8.71071875,8.245,9.089
2023-05-11,2023,May,2022-2023,1,,2,9.46,9.142625,9.057125,8.49816666666667,9.46
2023-05-12,2023,May,2022-2023,1,,2,9.805,9.6695,9.63794791666667,9.361,9.854
2023-05-13,2023,May,2022-2023,1,,2,9.829,9.78104166666667,9.75477083333333,9.608,9.854
2023-05-14,2023,May,2022-2023,1,,2,9.583,9.86729166666667,9.829125,9.509,10.124
2023-05-15,2023,May,2022-2023,1,,2,9.854,9.752875,9.78401041666667,9.558,10.1
2023-05-16,2023,May,2022-2023,1,,2,10.026,9.96025,10.0398333333333,9.78,10.492
2023-05-17,2023,May,2022-2023,1,,2,10.222,10.079125,10.089375,9.854,10.394
2023-05-18,2023,May,2022-2023,1,,2,10.516,10.502,10.5532708333333,10.198,11.005
2023-05-19,2023,May,2022-2023,1,,2,10.32,10.69325,10.7436458333333,10.051,11.224
2023-05-20,2023,May,2022-2023,1,,2,10.075,10.4590833333333,10.49103125,10.075,11.005
2023-05-21,2023,May,2022-2023,1,,2,10.198,10.2855416666667,10.2786979166667,10.051,10.492
2023-05-22,2023,May,2022-2023,1,,2,10.026,10.096875,10.0871041666667,9.805,10.394
2023-05-23,2023,May,2022-2023,1,,2,9.977,9.896875,9.90307291666667,9.731,10.247
2023-05-24,2023,May,2022-2023,1,,2,9.41,9.90345833333333,9.91309375,9.386,10.198
2023-05-25,2023,May,2022-2023,1,,2,10.026,10.075,10.1236041666667,9.41416666666667,10.59
2023-05-26,2023,May,2022-2023,1,,2,10.565,10.3355833333333,10.3580729166667,10.0301666666667,10.59
2023-05-27,2023,May,2022-2023,1,,2,10.075,10.247,10.2620208333333,9.928,10.81
2023-05-28,2023,May,2022-2023,1,,2,10.32,10.907,10.69703125,10.075,11.37
2023-05-29,2023,May,2022-2023,1,,2,9.756,10.143625,10.1118125,9.632,10.516
2023-05-30,2023,May,2022-2023,1,,2,9.928,10.6365416666667,10.4188333333333,9.731,11.053
2023-05-31,2023,May,2022-2023,1,,2,9.854,10.643625,10.4516041666667,9.78,10.956
2023-06-01,2023,Jun,2022-2023,1,,2,10.001,10.3720833333333,10.2925520833333,9.854,10.761
2023-06-02,2023,Jun,2022-2023,1,,2,10.051,10.464,10.5751041666667,10.001,11.224
2023-06-03,2023,Jun,2022-2023,1,,2,10.932,10.8664583333333,10.7853854166667,10.001,11.273
2023-06-04,2023,Jun,2022-2023,1,,2,10.785,11.052,10.9633020833333,10.443,11.273
2023-06-05,2023,Jun,2022-2023,1,,2,10.687,11.0779583333333,11.0746041666667,10.614,11.37
2023-06-06,2023,Jun,2022-2023,1,,2,10.785,10.8464583333333,10.8398125,10.638,11.151
2023-06-07,2023,Jun,2022-2023,1,,2,10.858,10.95775,11.01796875,10.467,11.54
2023-06-08,2023,Jun,2022-2023,1,,2,10.712,10.8329583333333,10.9342708333333,10.59,11.565
2023-06-09,2023,Jun,2022-2023,1,,2,11.151,11.147,11.0345729166667,10.663,11.224
2023-06-10,2023,Jun,2022-2023,1,,2,10.98,10.9780416666667,11.0080729166667,10.883,11.151
2023-06-11,2023,Jun,2022-2023,1,,2,10.712,11.04,10.9864583333333,10.59,11.37
2023-06-12,2023,Jun,2022-2023,1,,2,10.492,10.7975,10.7927916666667,10.394,11.224
2023-06-13,2023,Jun,2022-2023,1,,2,10.1,10.5805416666667,10.542875,10.026,11.102
2023-06-14,2023,Jun,2022-2023,1,,2,9.163,9.99429166666667,9.81444791666666,9.089,10.32
2023-06-15,2023,Jun,2022-2023,1,,2,10.051,10.15,9.94345833333333,9.163,10.565
2023-06-16,2023,Jun,2022-2023,1,,2,9.731,9.8665,9.954375,9.632,10.345
2023-06-17,2023,Jun,2022-2023,1,,2,9.657,9.805,9.80091666666667,9.608,9.977
2023-06-18,2023,Jun,2022-2023,1,,2,9.854,9.7435,9.75196875,9.657,9.854
2023-06-19,2023,Jun,2022-2023,1,,2,10.173,10.07025,10.0681354166667,9.805,10.345
2023-06-20,2023,Jun,2022-2023,1,,2,10.198,10.1265416666667,10.25153125,10.051,10.736
2023-06-21,2023,Jun,2022-2023,1,,2,10.149,10.346,10.30596875,10.149,10.541
2023-06-22,2023,Jun,2022-2023,1,,2,10.296,10.4630833333333,10.4044895833333,10.149,10.541
2023-06-23,2023,Jun,2022-2023,1,,2,10.785,10.7005,10.7205520833333,10.3041666666667,11.175
2023-06-24,2023,Jun,2022-2023,1,,2,11.37,11.3595416666667,11.3332604166667,10.7931666666667,11.71
2023-06-25,2023,Jun,2022-2023,1,,2,11.832,11.832,11.7518958333333,11.321,12.147
2023-06-26,2023,Jun,2022-2023,1,,2,12.122,12.074,12.0946041666667,11.832,12.582
2023-06-27,2023,Jun,2022-2023,1,,2,12.074,12.269,12.2927083333333,11.977,12.727
2023-06-28,2023,Jun,2022-2023,1,,2,12.025,12.374625,12.36971875,11.904,12.871
2023-06-29,2023,Jun,2022-2023,1,,2,12.025,12.5215,12.4506041666667,11.807,13.016
2023-06-30,2023,Jun,2022-2023,1,,2,11.783,12.4188333333333,12.3967083333333,11.613,13.064
2023-07-01,2023,Jul,2022-2023,1,,2,11.662,12.4520416666667,12.3921979166667,11.662,13.112
2023-07-02,2023,Jul,2022-2023,1,,2,10.932,12.0405416666667,11.9586458333333,10.907,12.63
2023-07-03,2023,Jul,2022-2023,1,,2,10.516,11.3294583333333,11.3495625,10.492,11.88
2023-07-04,2023,Jul,2022-2023,1,,2,10.614,10.7860416666667,10.7865416666667,10.492,11.37
2023-07-05,2023,Jul,2022-2023,1,,2,10.173,10.635,10.6988229166667,10.173,11.467
2023-07-06,2023,Jul,2022-2023,1,,2,10.149,10.1262916666667,10.1423541666667,9.903,10.541
2023-07-07,2023,Jul,2022-2023,1,,2,10.32,10.2959583333333,10.35203125,10.001,10.81
2023-07-08,2023,Jul,2022-2023,1,,2,10.858,10.835,10.7696458333333,10.3241666666667,11.224
2023-07-09,2023,Jul,2022-2023,1,,2,11.005,10.8590416666667,10.8693854166667,10.663,11.078
2023-07-10,2023,Jul,2022-2023,1,,2,11.346,11.308,11.2563645833333,11.009,11.516
2023-07-11,2023,Jul,2022-2023,1,,2,11.151,11.467125,11.4499479166667,11.127,11.759
2023-07-12,2023,Jul,2022-2023,1,,2,11.273,11.3732083333333,11.5450208333333,11.151,12.147
2023-07-13,2023,Jul,2022-2023,1,,2,11.297,11.7060416666667,11.5948958333333,11.248,12.001
2023-07-14,2023,Jul,2022-2023,1,,2,10.858,11.605,11.57940625,10.858,12.05
2023-07-15,2023,Jul,2022-2023,1,,2,11.443,11.5777916666667,11.44203125,10.858,11.904
2023-07-16,2023,Jul,2022-2023,1,,2,11.102,11.761625,11.69778125,11.053,12.171
2023-07-17,2023,Jul,2022-2023,1,,2,11.467,11.77375,11.7105729166667,11.1061666666667,12.364
2023-07-18,2023,Jul,2022-2023,1,,2,12.63,12.7309583333333,12.5909479166667,11.467,13.497
2023-07-19,2023,Jul,2022-2023,1,,2,12.509,13.0430416666667,12.9925520833333,12.509,13.497
2023-07-20,2023,Jul,2022-2023,1,,2,13.257,13.305,13.1423125,12.5211666666667,13.522
2023-07-21,2023,Jul,2022-2023,1,,2,13.233,13.209,13.2330833333333,13.016,13.594
2023-07-22,2023,Jul,2022-2023,1,,2,13.305,13.1959166666667,13.0200208333333,12.34,13.954
2023-07-23,2023,Jul,2022-2023,1,,2,13.666,13.316,13.36234375,13.016,13.738
2023-07-24,2023,Jul,2022-2023,1,,2,13.594,13.631,13.6536875,13.497,14.194
2023-07-25,2023,Jul,2022-2023,1,,2,13.522,13.829,13.8877916666667,13.329,14.721
2023-07-26,2023,Jul,2022-2023,1,,2,14.266,14.3332916666667,14.4273541666667,13.526,15.175
2023-07-27,2023,Jul,2022-2023,1,,2,14.242,14.8465,14.7384166666667,13.954,15.557
2023-07-28,2023,Jul,2022-2023,1,,2,13.714,14.30475,14.2939375,13.522,14.96
2023-07-29,2023,Jul,2022-2023,1,,2,13.449,14.078,14.1549270833333,13.112,15.652
2023-07-30,2023,Jul,2022-2023,1,,2,14.577,14.4119583333333,14.4280416666667,13.457,15.533
2023-07-31,2023,Jul,2022-2023,1,,2,14.122,14.8670416666667,14.8775520833333,14.122,15.366
2023-08-01,2023,Aug,2022-2023,1,,2,13.425,14.091,14.42996875,13.425,15.223
2023-08-02,2023,Aug,2022-2023,1,,2,12.606,13.479,13.6576770833333,12.606,14.505
2023-08-03,2023,Aug,2022-2023,1,,2,12.268,12.727,12.7663125,12.268,13.209
2023-08-04,2023,Aug,2022-2023,1,,2,12.485,12.571,12.33278125,11.492,13.377
2023-08-05,2023,Aug,2022-2023,1,,2,12.751,12.486,12.4757291666667,12.05,13.305
2023-08-06,2023,Aug,2022-2023,1,,2,12.944,12.825,12.87434375,12.63,13.473
2023-08-07,2023,Aug,2022-2023,1,"MV:7 of 24 missing:2 of 24 flagged",3,15.378,13.046,13.4283385076253,12.847,15.855
2023-08-08,2023,Aug,2022-2023,1,,2,14.996,15.473,15.4414791666667,14.996,15.76
2023-08-09,2023,Aug,2022-2023,1,,2,15.569,15.286,15.2781979166667,14.9,15.569
2023-08-10,2023,Aug,2022-2023,1,,2,16.046,15.668,15.68915625,15.473,16.046
2023-08-11,2023,Aug,2022-2023,1,,2,15.569,15.855,15.7926354166667,15.569,16.0301666666667
2023-08-12,2023,Aug,2022-2023,1,,2,15.951,15.569,15.564875,15.187,15.951
2023-08-13,2023,Aug,2022-2023,1,,2,15.282,15.8470416666667,15.7508229166667,15.282,16.046
2023-08-14,2023,Aug,2022-2023,1,,2,14.804,15.473,15.4482916666667,14.804,15.951
2023-08-15,2023,Aug,2022-2023,1,,2,14.613,15.07125,15.14090625,14.613,15.76
2023-08-16,2023,Aug,2022-2023,1,,2,14.038,14.7605,14.8538229166667,14.038,15.569
2023-08-17,2023,Aug,2022-2023,1,,2,12.207,14.062,13.9001354166667,12.207,14.804
2023-08-18,2023,Aug,2022-2023,1,,2,11.528,12.6220833333333,12.81128125,11.528,14.23
2023-08-19,2023,Aug,2022-2023,1,,2,11.722,11.916,12.0328125,11.5441666666667,12.883
2023-08-20,2023,Aug,2022-2023,1,,2,11.819,11.637125,11.6502604166667,11.431,12.013
2023-08-21,2023,Aug,2022-2023,1,,2,12.11,11.855375,11.8866979166667,11.625,12.304
2023-08-22,2023,Aug,2022-2023,1,,2,13.076,12.4005,12.4805,11.916,13.173
2023-08-23,2023,Aug,2022-2023,1,,2,13.654,13.185,13.0536041666667,12.207,13.654
2023-08-24,2023,Aug,2022-2023,1,,2,13.076,12.984,13.0780625,12.497,13.654
2023-08-25,2023,Aug,2022-2023,1,,2,13.269,13.2129583333333,13.1865729166667,12.787,13.461
2023-08-26,2023,Aug,2022-2023,1,,2,13.461,13.269,13.3147708333333,12.787,14.421
2023-08-27,2023,Aug,2022-2023,1,,2,13.173,13.333,13.325625,12.497,14.421
2023-08-28,2023,Aug,2022-2023,1,,2,12.594,13.6419583333333,13.6205520833333,12.401,14.709
2023-08-29,2023,Aug,2022-2023,1,,2,12.787,13.4210416666667,13.2903854166667,12.401,14.134
2023-08-30,2023,Aug,2022-2023,1,,2,12.69,13.5579583333333,13.3675104166667,12.11,13.942
2023-08-31,2023,Aug,2022-2023,1,,2,12.304,13.0037083333333,13.1217916666667,12.11,13.846
2023-09-01,2023,Sep,2022-2023,1,,2,11.431,12.4812916666667,12.45715625,11.431,13.173
2023-09-02,2023,Sep,2022-2023,1,,2,11.139,11.5360833333333,11.58125,11.139,12.207
2023-09-03,2023,Sep,2022-2023,1,,2,10.748,11.0369583333333,11.0796354166667,10.748,11.528
2023-09-04,2023,Sep,2022-2023,1,,2,10.748,10.7520833333333,10.7930833333333,10.455,11.041
2023-09-05,2023,Sep,2022-2023,1,,2,11.041,10.748,10.8061979166667,10.553,11.041
2023-09-06,2023,Sep,2022-2023,1,,2,11.722,11.236,11.2391979166667,11.041,11.722
2023-09-07,2023,Sep,2022-2023,1,,2,12.11,11.819,11.8230416666667,11.625,12.11
2023-09-08,2023,Sep,2022-2023,1,,2,12.401,12.2635833333333,12.27659375,12.013,12.787
2023-09-09,2023,Sep,2022-2023,1,,2,12.787,12.7222916666667,12.7364791666667,12.417,12.98
2023-09-10,2023,Sep,2022-2023,1,,2,13.269,12.984,13.0347708333333,12.497,13.461
2023-09-11,2023,Sep,2022-2023,1,,2,13.558,13.5095,13.45846875,13.076,13.654
2023-09-12,2023,Sep,2022-2023,1,,2,13.558,13.654,13.69,13.558,13.846
2023-09-13,2023,Sep,2022-2023,1,,2,13.173,13.654,13.6399479166667,13.173,13.75
2023-09-14,2023,Sep,2022-2023,1,,2,13.076,13.558,13.5606354166667,13.076,13.846
2023-09-15,2023,Sep,2022-2023,1,,2,13.076,13.558,13.4654166666667,13.076,13.846
2023-09-16,2023,Sep,2022-2023,1,,2,13.461,13.654,13.5937395833333,12.98,13.846
2023-09-17,2023,Sep,2022-2023,1,,2,13.942,13.654,13.75296875,13.461,13.942
2023-09-18,2023,Sep,2022-2023,1,,2,13.654,13.654,13.767,13.558,14.038
2023-09-19,2023,Sep,2022-2023,1,,2,13.269,13.461,13.4774479166667,13.173,13.654
2023-09-20,2023,Sep,2022-2023,1,,2,13.173,13.241,13.238,13.173,13.461
2023-09-21,2023,Sep,2022-2023,1,,2,13.269,13.269,13.262,13.173,13.461
2023-09-22,2023,Sep,2022-2023,1,,2,13.269,13.269,13.299,13.173,13.461
2023-09-23,2023,Sep,2022-2023,1,,2,12.98,13.1204583333333,13.11946875,12.98,13.365
2023-09-24,2023,Sep,2022-2023,1,,2,13.365,12.9315,12.9956979166667,12.883,13.461
2023-09-25,2023,Sep,2022-2023,1,,2,13.269,13.269,13.294,13.173,13.365
2023-09-26,2023,Sep,2022-2023,1,,2,12.787,13.072,12.9887291666667,12.69,13.253
2023-09-27,2023,Sep,2022-2023,1,,2,12.98,12.883,12.9113645833333,12.787,13.076
2023-09-28,2023,Sep,2022-2023,1,,2,12.401,12.787,12.80490625,12.401,12.98
2023-09-29,2023,Sep,2022-2023,1,,2,12.11,12.594,12.5243020833333,12.11,12.69
2023-09-30,2023,Sep,2022-2023,1,,2,12.013,12.3080416666667,12.3754270833333,12.013,12.69
2023-10-01,2023,Oct,2023-2024,1,,2,11.916,12.207,12.1878020833333,11.916,12.304
2023-10-02,2023,Oct,2023-2024,1,,2,11.916,12.013,12.0311875,11.819,12.304
2023-10-03,2023,Oct,2023-2024,1,,2,12.013,12.013,11.99784375,11.916,12.013
2023-10-04,2023,Oct,2023-2024,1,,2,12.11,11.916,11.9594479166667,11.819,12.207
2023-10-05,2023,Oct,2023-2024,1,,2,12.11,11.9645,11.9685416666667,11.819,12.207
2023-10-06,2023,Oct,2023-2024,1,,2,12.304,12.207,12.1847708333333,12.013,12.304
2023-10-07,2023,Oct,2023-2024,1,,2,12.594,12.401,12.395625,12.207,12.594
2023-10-08,2023,Oct,2023-2024,1,,2,12.401,12.32825,12.35028125,12.207,12.594
2023-10-09,2023,Oct,2023-2024,1,,2,12.207,12.2999583333333,12.2716041666667,12.11,12.497
2023-10-10,2023,Oct,2023-2024,1,,2,11.916,12.013,12.06453125,11.916,12.207
2023-10-11,2023,Oct,2023-2024,1,,2,12.013,12.013,12.04634375,11.916,12.401
2023-10-12,2023,Oct,2023-2024,1,,2,12.013,12.013,12.0473541666667,11.916,12.304
2023-10-13,2023,Oct,2023-2024,1,,2,12.013,12.013,12.0352291666667,11.916,12.207
2023-10-14,2023,Oct,2023-2024,1,,2,11.916,11.916,11.9412604166667,11.916,12.013
2023-10-15,2023,Oct,2023-2024,1,,2,11.916,11.916,11.9564166666667,11.916,12.11
2023-10-16,2023,Oct,2023-2024,1,,2,11.722,11.8675,11.8573958333333,11.722,11.916
2023-10-17,2023,Oct,2023-2024,1,,2,11.916,11.722,11.74625,11.625,11.916
2023-10-18,2023,Oct,2023-2024,1,,2,12.013,11.916,11.91296875,11.819,12.013
2023-10-19,2023,Oct,2023-2024,1,,2,12.11,12.013,12.0261354166667,11.916,12.11
2023-10-20,2023,Oct,2023-2024,1,,2,11.916,12.0089583333333,11.976625,11.916,12.11
2023-10-21,2023,Oct,2023-2024,1,,2,11.819,11.819,11.7816145833333,11.528,12.013
2023-10-22,2023,Oct,2023-2024,1,,2,11.722,11.79475,11.7715104166667,11.625,11.819
2023-10-23,2023,Oct,2023-2024,1,,2,10.944,11.431,11.4186041666667,10.944,11.722
2023-10-24,2023,Oct,2023-2024,1,,2,10.455,10.944,10.9751354166667,10.455,11.334
2023-10-25,2023,Oct,2023-2024,1,,2,10.748,10.663125,10.6453020833333,10.063,11.041
2023-10-26,2023,Oct,2023-2024,1,,2,10.553,10.7520833333333,10.76659375,10.455,10.944
2023-10-27,2023,Oct,2023-2024,1,,2,10.651,10.7197083333333,10.6351666666667,10.259,10.846
2023-10-28,2023,Oct,2023-2024,1,,2,10.748,10.748,10.65753125,10.357,10.846
2023-10-29,2023,Oct,2023-2024,1,,2,10.651,10.7439583333333,10.70453125,10.455,10.944
2023-10-30,2023,Oct,2023-2024,1,,2,10.651,10.651,10.5875,10.259,10.748
2023-10-31,2023,Oct,2023-2024,1,,2,10.553,10.5775,10.5315,10.259,10.748
2023-11-01,2023,Nov,2023-2024,1,,2,10.553,10.553,10.5447291666667,10.357,10.748
2023-11-02,2023,Nov,2023-2024,1,,2,10.357,10.455,10.4937916666667,10.357,10.553
2023-11-03,2023,Nov,2023-2024,1,,2,10.553,10.553,10.5917916666667,10.3733333333333,10.651
2023-11-04,2023,Nov,2023-2024,1,,2,10.651,10.651,10.6458125,10.553,10.748
2023-11-05,2023,Nov,2023-2024,1,,2,10.748,10.651,10.6944479166667,10.651,10.748
2023-11-06,2023,Nov,2023-2024,1,,2,10.553,10.651,10.6691770833333,10.553,10.748
2023-11-07,2023,Nov,2023-2024,1,,2,10.455,10.455,10.4253958333333,10.161,10.553
2023-11-08,2023,Nov,2023-2024,1,,2,10.455,10.455,10.4631666666667,10.259,10.553
2023-11-09,2023,Nov,2023-2024,1,,2,10.259,10.455,10.448875,10.259,10.553
2023-11-10,2023,Nov,2023-2024,1,,2,10.357,10.4019166666667,10.3927291666667,10.161,10.651
2023-11-11,2023,Nov,2023-2024,1,,2,10.161,10.259,10.2671666666667,10.161,10.357
2023-11-12,2023,Nov,2023-2024,1,,2,10.553,10.357,10.3304583333333,10.063,10.553
2023-11-13,2023,Nov,2023-2024,1,,2,10.455,10.3610833333333,10.3314791666667,9.965,10.553
2023-11-14,2023,Nov,2023-2024,1,,2,10.455,10.2630833333333,10.2998333333333,10.063,10.553
2023-11-15,2023,Nov,2023-2024,1,,2,10.161,10.161,10.1722291666667,9.965,10.455
2023-11-16,2023,Nov,2023-2024,1,,2,10.063,9.96908333333333,10.0065,9.768,10.259
2023-11-17,2023,Nov,2023-2024,1,,2,10.161,10.063,10.0598958333333,9.866,10.259
2023-11-18,2023,Nov,2023-2024,1,,2,10.063,10.063,10.0311875,9.866,10.161
2023-11-19,2023,Nov,2023-2024,1,,2,9.669,9.95675,9.9093125,9.669,10.161
2023-11-20,2023,Nov,2023-2024,1,,2,9.768,9.866,9.85086458333333,9.669,9.965
2023-11-21,2023,Nov,2023-2024,1,,2,9.866,9.960875,9.9125,9.768,10.063
2023-11-22,2023,Nov,2023-2024,1,,2,9.669,9.866,9.84161458333333,9.669,9.965
2023-11-23,2023,Nov,2023-2024,1,,2,9.669,9.768,9.75133333333333,9.571,9.965
2023-11-24,2023,Nov,2023-2024,1,,2,9.571,9.768,9.760625,9.571,9.965
2023-11-25,2023,Nov,2023-2024,1,,2,9.768,9.768,9.76365625,9.571,9.965
2023-11-26,2023,Nov,2023-2024,1,,2,9.866,9.86191666666667,9.8283125,9.669,9.965
2023-11-27,2023,Nov,2023-2024,1,,2,9.866,9.83741666666667,9.8108125,9.571,9.965
2023-11-28,2023,Nov,2023-2024,1,,2,9.866,9.669,9.70002083333333,9.571,9.866
2023-11-29,2023,Nov,2023-2024,1,,2,9.669,9.66491666666667,9.68776041666666,9.571,9.866
2023-11-30,2023,Nov,2023-2024,1,,2,9.176,9.4225,9.46265625,9.176,9.669
2023-12-01,2023,Dec,2023-2024,1,,2,9.275,9.373,9.37842708333333,8.978,9.571
2023-12-02,2023,Dec,2023-2024,1,,2,9.472,9.377125,9.36103125,9.176,9.571
2023-12-03,2023,Dec,2023-2024,1,,2,9.571,9.669,9.72565625,9.472,9.965
2023-12-04,2023,Dec,2023-2024,1,,2,9.965,9.7185,9.737125,9.571,9.965
2023-12-05,2023,Dec,2023-2024,1,,2,9.768,9.866,9.86828125,9.768,9.965
2023-12-06,2023,Dec,2023-2024,1,,2,9.275,9.571,9.55942708333333,9.275,9.768
2023-12-07,2023,Dec,2023-2024,1,,2,9.077,9.275,9.31166666666667,8.978,9.472
2023-12-08,2023,Dec,2023-2024,1,,2,9.077,9.36891666666667,9.27654166666667,8.879,9.472
2023-12-09,2023,Dec,2023-2024,1,,2,9.275,9.176,9.190375,8.978,9.373
2023-12-10,2023,Dec,2023-2024,1,,2,9.472,9.373,9.37746875,9.176,9.571
